Datetime,Adj Close,Close,High,Low,Open,Volume
2022-02-08 09:30:00-05:00,225.58999633789062,225.58999633789062,225.7449951171875,224.8300018310547,224.8300018310547,9803.0
2022-02-08 09:31:00-05:00,225.89990234375,225.89990234375,225.89990234375,225.5751953125,225.6699981689453,761.0
2022-02-08 09:32:00-05:00,226.07000732421875,226.07000732421875,226.07000732421875,225.7949981689453,225.89999389648438,5200.0
2022-02-08 09:33:00-05:00,225.75999450683594,225.75999450683594,226.12600708007812,225.52999877929688,225.86000061035156,1034.0
2022-02-08 09:34:00-05:00,,,,,,
2022-02-08 09:35:00-05:00,225.02000427246094,225.02000427246094,225.5500030517578,225.02000427246094,225.5500030517578,1999.0
2022-02-08 09:36:00-05:00,225.29800415039062,225.29800415039062,225.29800415039062,225.0,225.0,712.0
2022-02-08 09:37:00-05:00,225.1750030517578,225.1750030517578,225.41799926757812,225.1199951171875,225.2989959716797,6058.0
2022-02-08 09:38:00-05:00,225.3699951171875,225.3699951171875,225.3699951171875,225.08999633789062,225.08999633789062,506.0
2022-02-08 09:39:00-05:00,224.8350067138672,224.8350067138672,225.30999755859375,224.82000732421875,225.30999755859375,2899.0
2022-02-08 09:40:00-05:00,224.6750030517578,224.6750030517578,224.99000549316406,224.5500030517578,224.6999969482422,1867.0
2022-02-08 09:41:00-05:00,224.7899932861328,224.7899932861328,224.8000030517578,224.55999755859375,224.66000366210938,3181.0
2022-02-08 09:42:00-05:00,,,,,,
2022-02-08 09:43:00-05:00,224.86000061035156,224.86000061035156,225.05499267578125,224.86000061035156,224.89999389648438,1444.0
2022-02-08 09:44:00-05:00,224.8300018310547,224.8300018310547,225.3350067138672,224.7949981689453,224.7949981689453,9491.0
2022-02-08 09:45:00-05:00,225.10000610351562,225.10000610351562,225.10000610351562,224.75,224.75,1697.0
2022-02-08 09:46:00-05:00,225.48500061035156,225.48500061035156,225.48500061035156,225.48500061035156,225.48500061035156,200.0
2022-02-08 09:47:00-05:00,225.0399932861328,225.0399932861328,225.34500122070312,225.0399932861328,225.34500122070312,1507.0
2022-02-08 09:48:00-05:00,225.19000244140625,225.19000244140625,225.19000244140625,225.14999389648438,225.14999389648438,826.0
2022-02-08 09:49:00-05:00,,,,,,
2022-02-08 09:50:00-05:00,224.72999572753906,224.72999572753906,224.72999572753906,224.72999572753906,224.72999572753906,367.0
2022-02-08 09:51:00-05:00,225.02000427246094,225.02000427246094,225.02000427246094,224.9600067138672,224.9600067138672,395.0
2022-02-08 09:52:00-05:00,225.49000549316406,225.49000549316406,225.49000549316406,225.03500366210938,225.06399536132812,3839.0
