Datetime,Adj Close,Close,High,Low,Open,Volume
2022-02-08 09:30:00-05:00,375.32000732421875,375.32000732421875,376.2900085449219,375.1700134277344,375.1700134277344,560252.0
2022-02-08 09:31:00-05:00,379.73699951171875,379.73699951171875,379.73699951171875,376.8599853515625,376.8599853515625,1274.0
2022-02-08 09:32:00-05:00,378.5249938964844,378.5249938964844,379.8800048828125,378.2950134277344,379.8800048828125,2740.0
2022-02-08 09:33:00-05:00,376.010009765625,376.010009765625,377.4200134277344,376.010009765625,377.4200134277344,1772.0
2022-02-08 09:34:00-05:00,375.4100036621094,375.4100036621094,375.94000244140625,375.4100036621094,375.5899963378906,1088.0
2022-02-08 09:35:00-05:00,376.30499267578125,376.30499267578125,376.30499267578125,376.19000244140625,376.2699890136719,1200.0
2022-02-08 09:36:00-05:00,377.6700134277344,377.6700134277344,377.6700134277344,377.6700134277344,377.6700134277344,104.0
2022-02-08 09:37:00-05:00,377.67498779296875,377.67498779296875,377.67498779296875,377.67498779296875,377.67498779296875,342.0
2022-02-08 09:38:00-05:00,378.5299987792969,378.5299987792969,378.5299987792969,378.5299987792969,378.5299987792969,147.0
2022-02-08 09:39:00-05:00,378.5299987792969,378.5299987792969,378.5299987792969,378.5299987792969,378.5299987792969,248.0
2022-02-08 09:40:00-05:00,378.05999755859375,378.05999755859375,378.05999755859375,378.05999755859375,378.05999755859375,2309.0
2022-02-08 09:41:00-05:00,378.8299865722656,378.8299865722656,378.8299865722656,378.8299865722656,378.8299865722656,858.0
2022-02-08 09:42:00-05:00,376.7149963378906,376.7149963378906,378.1099853515625,376.7149963378906,378.1099853515625,2191.0
2022-02-08 09:43:00-05:00,,,,,,
2022-02-08 09:44:00-05:00,375.8450012207031,375.8450012207031,376.07000732421875,375.8450012207031,376.07000732421875,967.0
2022-02-08 09:45:00-05:00,375.6050109863281,375.6050109863281,377.2200012207031,375.5950012207031,376.8599853515625,4347.0
2022-02-08 09:46:00-05:00,376.32501220703125,376.32501220703125,376.32501220703125,375.5799865722656,375.5799865722656,2674.0
2022-02-08 09:47:00-05:00,376.0050048828125,376.0050048828125,376.0050048828125,376.0050048828125,376.0050048828125,327.0
2022-02-08 09:48:00-05:00,375.9800109863281,375.9800109863281,376.5799865722656,375.9800109863281,376.5799865722656,4590.0
2022-02-08 09:49:00-05:00,375.69000244140625,375.69000244140625,375.69000244140625,375.69000244140625,375.69000244140625,898.0
2022-02-08 09:50:00-05:00,374.8800048828125,374.8800048828125,375.0,374.8800048828125,375.0,1936.0
2022-02-08 09:51:00-05:00,375.7598876953125,375.7598876953125,375.7598876953125,375.05499267578125,375.05499267578125,982.0
2022-02-08 09:52:00-05:00,374.9125061035156,374.9125061035156,375.010009765625,374.9125061035156,375.010009765625,2230.0
2022-02-08 09:53:00-05:00,375.510009765625,375.510009765625,375.510009765625,375.20001220703125,375.20001220703125,2613.0
2022-02-08 09:54:00-05:00,375.25,375.25,375.25,375.25,375.25,986.0
2022-02-08 09:55:00-05:00,,,,,,
2022-02-08 09:56:00-05:00,375.7749938964844,375.7749938964844,375.7749938964844,375.7749938964844,375.7749938964844,234.0
2022-02-08 09:57:00-05:00,376.04998779296875,376.04998779296875,376.04998779296875,375.9800109863281,375.9800109863281,1337.0
2022-02-08 09:58:00-05:00,375.5,375.5,375.92999267578125,375.17498779296875,375.5,2616.0
2022-02-08 09:59:00-05:00,374.9700012207031,374.9700012207031,375.4849853515625,374.9700012207031,375.4849853515625,806.0
2022-02-08 10:00:00-05:00,373.7200012207031,373.7200012207031,374.54998779296875,373.7200012207031,374.54998779296875,365.0
2022-02-08 10:01:00-05:00,373.4200134277344,373.4200134277344,373.4200134277344,373.4200134277344,373.4200134277344,2319.0
