Datetime,Adj Close,Close,High,Low,Open,Volume
2022-02-08 09:30:00-05:00,1486.7900390625,1486.7900390625,1486.7900390625,1486.7900390625,1486.7900390625,1136.0
2022-02-08 09:31:00-05:00,,,,,,
2022-02-08 09:32:00-05:00,,,,,,
2022-02-08 09:33:00-05:00,,,,,,
2022-02-08 09:34:00-05:00,,,,,,
2022-02-08 09:35:00-05:00,,,,,,
2022-02-08 09:36:00-05:00,,,,,,
2022-02-08 09:37:00-05:00,,,,,,
2022-02-08 09:38:00-05:00,,,,,,
2022-02-08 09:39:00-05:00,,,,,,
2022-02-08 09:40:00-05:00,,,,,,
2022-02-08 09:41:00-05:00,,,,,,
2022-02-08 09:42:00-05:00,,,,,,
2022-02-08 09:43:00-05:00,,,,,,
2022-02-08 09:44:00-05:00,,,,,,
2022-02-08 09:45:00-05:00,,,,,,
2022-02-08 09:46:00-05:00,,,,,,
2022-02-08 09:47:00-05:00,,,,,,
2022-02-08 09:48:00-05:00,,,,,,
2022-02-08 09:49:00-05:00,,,,,,
2022-02-08 09:50:00-05:00,1489.844970703125,1489.844970703125,1489.844970703125,1489.844970703125,1489.844970703125,1260.0
2022-02-08 09:51:00-05:00,,,,,,
2022-02-08 09:52:00-05:00,,,,,,
2022-02-08 09:53:00-05:00,,,,,,
2022-02-08 09:54:00-05:00,,,,,,
2022-02-08 09:55:00-05:00,,,,,,
2022-02-08 09:56:00-05:00,,,,,,
2022-02-08 09:57:00-05:00,1486.9100341796875,1486.9100341796875,1486.9100341796875,1486.9100341796875,1486.9100341796875,367.0
2022-02-08 09:58:00-05:00,,,,,,
2022-02-08 09:59:00-05:00,,,,,,
2022-02-08 10:00:00-05:00,1489.0400390625,1489.0400390625,1489.0400390625,1489.0400390625,1489.0400390625,931.0
2022-02-08 10:01:00-05:00,,,,,,
2022-02-08 10:02:00-05:00,,,,,,
2022-02-08 10:03:00-05:00,,,,,,
2022-02-08 10:04:00-05:00,,,,,,
2022-02-08 10:05:00-05:00,1486.1300048828125,1486.1300048828125,1486.1300048828125,1486.1300048828125,1486.1300048828125,411.0
2022-02-08 10:06:00-05:00,,,,,,
2022-02-08 10:07:00-05:00,,,,,,
2022-02-08 10:08:00-05:00,,,,,,
2022-02-08 10:09:00-05:00,1491.1600341796875,1491.1600341796875,1491.1600341796875,1491.1600341796875,1491.1600341796875,825.0
2022-02-08 10:10:00-05:00,1493.4300537109375,1493.4300537109375,1493.4300537109375,1493.4300537109375,1493.4300537109375,160.0
2022-02-08 10:11:00-05:00,,,,,,
2022-02-08 10:12:00-05:00,,,,,,
2022-02-08 10:13:00-05:00,,,,,,
2022-02-08 10:14:00-05:00,,,,,,
