Datetime,Adj Close,Close,High,Low,Open,Volume
2022-02-08 09:30:00-05:00,200.4499969482422,200.4499969482422,200.8800048828125,200.4499969482422,200.8800048828125,19945.0
2022-02-08 09:31:00-05:00,200.0500030517578,200.0500030517578,200.36000061035156,199.51150512695312,200.36000061035156,18534.0
2022-02-08 09:32:00-05:00,199.92999267578125,199.92999267578125,200.02000427246094,199.92999267578125,200.02000427246094,519.0
2022-02-08 09:33:00-05:00,200.218505859375,200.218505859375,200.218505859375,199.92999267578125,199.97999572753906,4244.0
2022-02-08 09:34:00-05:00,200.40499877929688,200.40499877929688,200.41000366210938,200.1300048828125,200.1999969482422,2272.0
2022-02-08 09:35:00-05:00,200.25,200.25,200.57000732421875,200.25,200.57000732421875,293.0
2022-02-08 09:36:00-05:00,200.22999572753906,200.22999572753906,200.50880432128906,200.1999969482422,200.22000122070312,1956.0
2022-02-08 09:37:00-05:00,200.6300048828125,200.6300048828125,200.75999450683594,200.4149932861328,200.52999877929688,5640.0
2022-02-08 09:38:00-05:00,200.6999969482422,200.6999969482422,201.0,200.4499969482422,200.97999572753906,6298.0
2022-02-08 09:39:00-05:00,,,,,,
2022-02-08 09:40:00-05:00,200.52000427246094,200.52000427246094,200.52000427246094,200.02999877929688,200.50999450683594,6746.0
2022-02-08 09:41:00-05:00,201.0399932861328,201.0399932861328,201.27000427246094,200.41000366210938,200.52000427246094,6458.0
2022-02-08 09:42:00-05:00,201.2899932861328,201.2899932861328,201.2899932861328,200.85000610351562,201.02000427246094,3708.0
2022-02-08 09:43:00-05:00,201.30999755859375,201.30999755859375,201.53990173339844,201.19000244140625,201.19000244140625,2082.0
2022-02-08 09:44:00-05:00,201.389892578125,201.389892578125,201.389892578125,201.13999938964844,201.2100067138672,2361.0
2022-02-08 09:45:00-05:00,201.05999755859375,201.05999755859375,201.16000366210938,201.05999755859375,201.16000366210938,5153.0
2022-02-08 09:46:00-05:00,200.69000244140625,200.69000244140625,200.88999938964844,200.69000244140625,200.88999938964844,1150.0
2022-02-08 09:47:00-05:00,201.1699981689453,201.1699981689453,201.1999969482422,200.86500549316406,200.9499969482422,4808.0
2022-02-08 09:48:00-05:00,201.27000427246094,201.27000427246094,201.42999267578125,201.1649932861328,201.1649932861328,4572.0
2022-02-08 09:49:00-05:00,200.9600067138672,200.9600067138672,201.1999969482422,200.82000732421875,201.19000244140625,4240.0
2022-02-08 09:50:00-05:00,200.60000610351562,200.60000610351562,201.02999877929688,200.60000610351562,201.02999877929688,3123.0
2022-02-08 09:51:00-05:00,200.4600067138672,200.4600067138672,200.6649932861328,200.4600067138672,200.52850341796875,1060.0
2022-02-08 09:52:00-05:00,,,,,,
2022-02-08 09:53:00-05:00,200.88999938964844,200.88999938964844,201.02000427246094,200.49000549316406,200.8000030517578,16879.0
2022-02-08 09:54:00-05:00,201.17999267578125,201.17999267578125,201.17999267578125,201.02000427246094,201.02000427246094,753.0
2022-02-08 09:55:00-05:00,,,,,,
2022-02-08 09:56:00-05:00,201.22999572753906,201.22999572753906,201.22999572753906,201.1999969482422,201.1999969482422,1208.0
2022-02-08 09:57:00-05:00,201.25999450683594,201.25999450683594,201.35499572753906,201.2550048828125,201.35499572753906,1595.0
2022-02-08 09:58:00-05:00,201.1999969482422,201.1999969482422,201.35000610351562,201.1699981689453,201.27000427246094,4460.0
2022-02-08 09:59:00-05:00,201.02000427246094,201.02000427246094,201.14999389648438,201.02000427246094,201.07000732421875,1804.0
2022-02-08 10:00:00-05:00,201.23500061035156,201.23500061035156,201.23500061035156,200.89999389648438,201.06500244140625,4107.0
